device_id,timestamp_utc,timestamp_uganda,battery_voltage,field2,humidity_percent,motion_counts,temperature_celsius,motion_status,work_mode,frame_counter,rssi,raw_payload,source_file,file_last_modified
lht65n-01-temp-humidity-sensor,2025-09-22T14:02:20.512016546Z,2025-09-22T14:02:20.512016546Z,3.085,3,65.1,15087,25.27,Activity,PIR Sensor,1829,-78,zA0J3wKLDgEAOu8=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:04:26.282890138Z,2025-09-22T14:04:26.282890138Z,3.086,3,65.2,15111,25.27,Activity,PIR Sensor,1830,-80,zA4J3wKMDgEAOwc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:06:35.830885431Z,2025-09-22T14:06:35.830885431Z,3.085,3,66.0,15134,25.3,Activity,PIR Sensor,1831,-65,zA0J4gKUDgEAOx4=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:09:08.229500441Z,2025-09-22T14:09:08.229500441Z,3.084,3,65.3,15142,25.34,Activity,PIR Sensor,1832,-80,zAwJ5gKNDgEAOyY=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:11:13.396126688Z,2025-09-22T14:11:13.396126688Z,3.084,3,64.9,15146,25.37,Activity,PIR Sensor,1833,-68,zAwJ6QKJDgEAOyo=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:20:49.376617247Z,2025-09-22T14:20:49.376617247Z,3.084,3,65.7,15159,25.37,Activity,PIR Sensor,1834,-66,zAwJ6QKRDgEAOzc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:21:48.873725114Z,2025-09-22T14:21:48.873725114Z,3.084,3,66.2,15162,25.38,No activity,PIR Sensor,1835,-82,zAwJ6gKWDgAAOzo=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:25:00.221900835Z,2025-09-22T14:25:00.221900835Z,3.084,3,65.8,15163,25.37,Activity,PIR Sensor,1836,-67,zAwJ6QKSDgEAOzs=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:32:06.942715035Z,2025-09-22T14:32:06.942715035Z,3.084,3,66.1,15165,25.44,Activity,PIR Sensor,1837,-84,zAwJ8AKVDgEAOz0=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:51:48.394632080Z,2025-09-22T14:51:48.394632080Z,3.084,3,66.9,15167,25.64,No activity,PIR Sensor,1838,-84,zAwKBAKdDgAAOz8=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T14:59:42.253561578Z,2025-09-22T14:59:42.253561578Z,3.085,3,66.3,15168,25.68,Activity,PIR Sensor,1839,-85,zA0KCAKXDgEAO0A=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T15:02:24.968820055Z,2025-09-22T15:02:24.968820055Z,3.084,3,66.0,15172,25.68,Activity,PIR Sensor,1840,-85,zAwKCAKUDgEAO0Q=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T15:21:47.859615783Z,2025-09-22T15:21:47.859615783Z,3.084,3,66.1,15172,25.71,No activity,PIR Sensor,1841,-71,zAwKCwKVDgAAO0Q=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T15:51:47.307413509Z,2025-09-22T15:51:47.307413509Z,3.086,3,65.9,15172,25.79,No activity,PIR Sensor,1842,-71,zA4KEwKTDgAAO0Q=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:48:36.227354142Z,2025-09-22T19:48:36.227354142Z,3.084,3,65.1,15540,25.6,Activity,PIR Sensor,1893,-77,zAwKAAKLDgEAPLQ=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:50:38.634477067Z,2025-09-22T19:50:38.634477067Z,3.084,3,65.1,15562,25.57,Activity,PIR Sensor,1894,-77,zAwJ/QKLDgEAPMo=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:51:43.114736154Z,2025-09-22T19:51:43.114736154Z,3.085,3,65.2,15569,25.61,No activity,PIR Sensor,1895,-64,zA0KAQKMDgAAPNE=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:52:40.014574266Z,2025-09-22T19:52:40.014574266Z,3.085,3,65.2,15571,25.58,Activity,PIR Sensor,1896,-78,zA0J/gKMDgEAPNM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:55:27.386024230Z,2025-09-22T19:55:27.386024230Z,3.086,3,65.4,15579,25.58,Activity,PIR Sensor,1897,-66,zA4J/gKODgEAPNs=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:00:26.093209450Z,2025-09-22T20:00:26.093209450Z,3.085,3,65.3,15581,25.6,Activity,PIR Sensor,1898,-67,zA0KAAKNDgEAPN0=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:12:10.320388953Z,2025-09-22T20:12:10.320388953Z,3.084,3,65.5,15589,25.58,Activity,PIR Sensor,1899,-84,zAwJ/gKPDgEAPOU=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:14:34.195906029Z,2025-09-22T20:14:34.195906029Z,3.085,3,65.4,15601,25.58,Activity,PIR Sensor,1900,-82,zA0J/gKODgEAPPE=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:17:50.030333411Z,2025-09-22T20:17:50.030333411Z,3.085,3,65.5,15603,25.54,Activity,PIR Sensor,1901,-81,zA0J+gKPDgEAPPM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:21:42.627128488Z,2025-09-22T20:21:42.627128488Z,3.083,3,65.4,15606,25.56,No activity,PIR Sensor,1902,-80,zAsJ/AKODgAAPPY=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:22:00.596389502Z,2025-09-22T20:22:00.596389502Z,3.085,3,65.5,15607,25.56,Activity,PIR Sensor,1903,-66,zA0J/AKPDgEAPPc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:33:09.839302351Z,2025-09-22T20:33:09.839302351Z,3.085,3,65.7,15618,25.47,Activity,PIR Sensor,1904,-82,zA0J8wKRDgEAPQI=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:35:35.999083982Z,2025-09-22T20:35:35.999083982Z,3.084,3,66.0,15620,25.48,Activity,PIR Sensor,1905,-70,zAwJ9AKUDgEAPQQ=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:48:40.398438021Z,2025-09-22T20:48:40.398438021Z,3.085,3,65.8,15621,25.54,Activity,PIR Sensor,1906,-66,zA0J+gKSDgEAPQU=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:51:42.064331596Z,2025-09-22T20:51:42.064331596Z,3.085,3,66.1,15623,25.56,No activity,PIR Sensor,1907,-82,zA0J/AKVDgAAPQc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:58:07.958729909Z,2025-09-22T20:58:07.958729909Z,3.084,3,66.2,15624,25.57,Activity,PIR Sensor,1908,-63,zAwJ/QKWDgEAPQg=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:00:10.414324627Z,2025-09-22T21:00:10.414324627Z,3.085,3,66.2,15634,25.58,Activity,PIR Sensor,1909,-84,zA0J/gKWDgEAPRI=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:21:41.579847871Z,2025-09-22T21:21:41.579847871Z,3.084,3,66.3,15645,25.64,No activity,PIR Sensor,1910,-84,zAwKBAKXDgAAPR0=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:21:59.967424770Z,2025-09-22T21:21:59.967424770Z,3.085,3,66.3,15646,25.61,Activity,PIR Sensor,1911,-84,zA0KAQKXDgEAPR4=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:51:41.026381057Z,2025-09-22T21:51:41.026381057Z,3.085,3,66.1,15646,25.58,No activity,PIR Sensor,1912,-83,zA0J/gKVDgAAPR4=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T22:18:40.552111864Z,2025-09-22T22:18:40.552111864Z,3.084,3,66.7,15647,25.52,Activity,PIR Sensor,1913,-68,zAwJ+AKbDgEAPR8=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T22:21:40.608898034Z,2025-09-22T22:21:40.608898034Z,3.083,3,66.8,15651,25.51,No activity,PIR Sensor,1914,-68,zAsJ9wKcDgAAPSM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T22:51:39.974479686Z,2025-09-22T22:51:39.974479686Z,3.085,3,67.4,15651,25.48,No activity,PIR Sensor,1915,-82,zA0J9AKiDgAAPSM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T23:21:39.461913402Z,2025-09-22T23:21:39.461913402Z,3.084,3,67.5,15651,25.44,No activity,PIR Sensor,1916,-68,zAwJ8AKjDgAAPSM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T23:51:38.931785295Z,2025-09-22T23:51:38.931785295Z,3.084,3,67.4,15651,25.41,No activity,PIR Sensor,1917,-80,zAwJ7QKiDgAAPSM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:21:38.395431758Z,2025-09-23T00:21:38.395431758Z,3.084,3,67.4,15651,25.36,No activity,PIR Sensor,1918,-81,zAwJ6AKiDgAAPSM=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:40:17.529991945Z,2025-09-23T00:40:17.529991945Z,3.085,3,66.6,15652,25.3,Activity,PIR Sensor,1919,-67,zA0J4gKaDgEAPSQ=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:51:37.911616979Z,2025-09-23T00:51:37.911616979Z,3.085,3,67.1,15654,25.29,No activity,PIR Sensor,1920,-81,zA0J4QKfDgAAPSY=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:51:54.195098858Z,2025-09-23T00:51:54.195098858Z,3.084,3,67.1,15655,25.29,Activity,PIR Sensor,1921,-66,zAwJ4QKfDgEAPSc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T01:21:37.350189827Z,2025-09-23T01:21:37.350189827Z,3.084,3,66.4,15655,25.13,No activity,PIR Sensor,1922,-67,zAwJ0QKYDgAAPSc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T01:51:36.863857759Z,2025-09-23T01:51:36.863857759Z,3.085,3,66.2,15655,25.05,No activity,PIR Sensor,1923,-82,zA0JyQKWDgAAPSc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T02:21:36.331839904Z,2025-09-23T02:21:36.331839904Z,3.085,3,65.7,15655,25.0,No activity,PIR Sensor,1924,-66,zA0JxAKRDgAAPSc=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T02:30:20.758136254Z,2025-09-23T02:30:20.758136254Z,3.085,3,65.4,15656,24.99,Activity,PIR Sensor,1925,-81,zA0JwwKODgEAPSg=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T02:51:35.779523254Z,2025-09-23T02:51:35.779523254Z,3.084,3,65.0,15657,24.95,No activity,PIR Sensor,1926,-81,zAwJvwKKDgAAPSk=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:00:22.612414663Z,2025-09-23T03:00:22.612414663Z,3.086,3,64.4,15658,24.87,Activity,PIR Sensor,1927,-67,zA4JtwKEDgEAPSo=,processed_2025-09-23_03-04-34.json,2025-09-23T03:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T15:21:47.859615783Z,2025-09-22T15:21:47.859615783Z,3.084,3,66.1,15172,25.71,No activity,PIR Sensor,1841,-71,zAwKCwKVDgAAO0Q=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T15:51:47.307413509Z,2025-09-22T15:51:47.307413509Z,3.086,3,65.9,15172,25.79,No activity,PIR Sensor,1842,-71,zA4KEwKTDgAAO0Q=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:48:36.227354142Z,2025-09-22T19:48:36.227354142Z,3.084,3,65.1,15540,25.6,Activity,PIR Sensor,1893,-77,zAwKAAKLDgEAPLQ=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:50:38.634477067Z,2025-09-22T19:50:38.634477067Z,3.084,3,65.1,15562,25.57,Activity,PIR Sensor,1894,-77,zAwJ/QKLDgEAPMo=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:51:43.114736154Z,2025-09-22T19:51:43.114736154Z,3.085,3,65.2,15569,25.61,No activity,PIR Sensor,1895,-64,zA0KAQKMDgAAPNE=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:52:40.014574266Z,2025-09-22T19:52:40.014574266Z,3.085,3,65.2,15571,25.58,Activity,PIR Sensor,1896,-78,zA0J/gKMDgEAPNM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T19:55:27.386024230Z,2025-09-22T19:55:27.386024230Z,3.086,3,65.4,15579,25.58,Activity,PIR Sensor,1897,-66,zA4J/gKODgEAPNs=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:00:26.093209450Z,2025-09-22T20:00:26.093209450Z,3.085,3,65.3,15581,25.6,Activity,PIR Sensor,1898,-67,zA0KAAKNDgEAPN0=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:12:10.320388953Z,2025-09-22T20:12:10.320388953Z,3.084,3,65.5,15589,25.58,Activity,PIR Sensor,1899,-84,zAwJ/gKPDgEAPOU=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:14:34.195906029Z,2025-09-22T20:14:34.195906029Z,3.085,3,65.4,15601,25.58,Activity,PIR Sensor,1900,-82,zA0J/gKODgEAPPE=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:17:50.030333411Z,2025-09-22T20:17:50.030333411Z,3.085,3,65.5,15603,25.54,Activity,PIR Sensor,1901,-81,zA0J+gKPDgEAPPM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:21:42.627128488Z,2025-09-22T20:21:42.627128488Z,3.083,3,65.4,15606,25.56,No activity,PIR Sensor,1902,-80,zAsJ/AKODgAAPPY=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:22:00.596389502Z,2025-09-22T20:22:00.596389502Z,3.085,3,65.5,15607,25.56,Activity,PIR Sensor,1903,-66,zA0J/AKPDgEAPPc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:33:09.839302351Z,2025-09-22T20:33:09.839302351Z,3.085,3,65.7,15618,25.47,Activity,PIR Sensor,1904,-82,zA0J8wKRDgEAPQI=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:35:35.999083982Z,2025-09-22T20:35:35.999083982Z,3.084,3,66.0,15620,25.48,Activity,PIR Sensor,1905,-70,zAwJ9AKUDgEAPQQ=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:48:40.398438021Z,2025-09-22T20:48:40.398438021Z,3.085,3,65.8,15621,25.54,Activity,PIR Sensor,1906,-66,zA0J+gKSDgEAPQU=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:51:42.064331596Z,2025-09-22T20:51:42.064331596Z,3.085,3,66.1,15623,25.56,No activity,PIR Sensor,1907,-82,zA0J/AKVDgAAPQc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T20:58:07.958729909Z,2025-09-22T20:58:07.958729909Z,3.084,3,66.2,15624,25.57,Activity,PIR Sensor,1908,-63,zAwJ/QKWDgEAPQg=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:00:10.414324627Z,2025-09-22T21:00:10.414324627Z,3.085,3,66.2,15634,25.58,Activity,PIR Sensor,1909,-84,zA0J/gKWDgEAPRI=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:21:41.579847871Z,2025-09-22T21:21:41.579847871Z,3.084,3,66.3,15645,25.64,No activity,PIR Sensor,1910,-84,zAwKBAKXDgAAPR0=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:21:59.967424770Z,2025-09-22T21:21:59.967424770Z,3.085,3,66.3,15646,25.61,Activity,PIR Sensor,1911,-84,zA0KAQKXDgEAPR4=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T21:51:41.026381057Z,2025-09-22T21:51:41.026381057Z,3.085,3,66.1,15646,25.58,No activity,PIR Sensor,1912,-83,zA0J/gKVDgAAPR4=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T22:18:40.552111864Z,2025-09-22T22:18:40.552111864Z,3.084,3,66.7,15647,25.52,Activity,PIR Sensor,1913,-68,zAwJ+AKbDgEAPR8=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T22:21:40.608898034Z,2025-09-22T22:21:40.608898034Z,3.083,3,66.8,15651,25.51,No activity,PIR Sensor,1914,-68,zAsJ9wKcDgAAPSM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T22:51:39.974479686Z,2025-09-22T22:51:39.974479686Z,3.085,3,67.4,15651,25.48,No activity,PIR Sensor,1915,-82,zA0J9AKiDgAAPSM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T23:21:39.461913402Z,2025-09-22T23:21:39.461913402Z,3.084,3,67.5,15651,25.44,No activity,PIR Sensor,1916,-68,zAwJ8AKjDgAAPSM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-22T23:51:38.931785295Z,2025-09-22T23:51:38.931785295Z,3.084,3,67.4,15651,25.41,No activity,PIR Sensor,1917,-80,zAwJ7QKiDgAAPSM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:21:38.395431758Z,2025-09-23T00:21:38.395431758Z,3.084,3,67.4,15651,25.36,No activity,PIR Sensor,1918,-81,zAwJ6AKiDgAAPSM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:40:17.529991945Z,2025-09-23T00:40:17.529991945Z,3.085,3,66.6,15652,25.3,Activity,PIR Sensor,1919,-67,zA0J4gKaDgEAPSQ=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:51:37.911616979Z,2025-09-23T00:51:37.911616979Z,3.085,3,67.1,15654,25.29,No activity,PIR Sensor,1920,-81,zA0J4QKfDgAAPSY=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T00:51:54.195098858Z,2025-09-23T00:51:54.195098858Z,3.084,3,67.1,15655,25.29,Activity,PIR Sensor,1921,-66,zAwJ4QKfDgEAPSc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T01:21:37.350189827Z,2025-09-23T01:21:37.350189827Z,3.084,3,66.4,15655,25.13,No activity,PIR Sensor,1922,-67,zAwJ0QKYDgAAPSc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T01:51:36.863857759Z,2025-09-23T01:51:36.863857759Z,3.085,3,66.2,15655,25.05,No activity,PIR Sensor,1923,-82,zA0JyQKWDgAAPSc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T02:21:36.331839904Z,2025-09-23T02:21:36.331839904Z,3.085,3,65.7,15655,25.0,No activity,PIR Sensor,1924,-66,zA0JxAKRDgAAPSc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T02:30:20.758136254Z,2025-09-23T02:30:20.758136254Z,3.085,3,65.4,15656,24.99,Activity,PIR Sensor,1925,-81,zA0JwwKODgEAPSg=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T02:51:35.779523254Z,2025-09-23T02:51:35.779523254Z,3.084,3,65.0,15657,24.95,No activity,PIR Sensor,1926,-81,zAwJvwKKDgAAPSk=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:00:22.612414663Z,2025-09-23T03:00:22.612414663Z,3.086,3,64.4,15658,24.87,Activity,PIR Sensor,1927,-67,zA4JtwKEDgEAPSo=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:08:53.977747552Z,2025-09-23T03:08:53.977747552Z,3.086,3,64.7,15682,24.89,Activity,PIR Sensor,1929,-64,zA4JuQKHDgEAPUI=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:21:35.273640932Z,2025-09-23T03:21:35.273640932Z,3.087,3,65.5,15683,24.85,No activity,PIR Sensor,1930,-62,zA8JtQKPDgAAPUM=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:25:07.952213316Z,2025-09-23T03:25:07.952213316Z,3.087,3,65.8,15684,24.85,Activity,PIR Sensor,1931,-77,zA8JtQKSDgEAPUQ=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:38:21.374096863Z,2025-09-23T03:38:21.374096863Z,3.085,3,66.1,15697,24.75,Activity,PIR Sensor,1933,-78,zA0JqwKVDgEAPVE=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:40:24.757053362Z,2025-09-23T03:40:24.757053362Z,3.085,3,66.1,15701,24.74,Activity,PIR Sensor,1934,-79,zA0JqgKVDgEAPVU=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:44:29.151983078Z,2025-09-23T03:44:29.151983078Z,3.086,3,66.6,15703,24.72,Activity,PIR Sensor,1935,-61,zA4JqAKaDgEAPVc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:47:23.796220078Z,2025-09-23T03:47:23.796220078Z,3.084,3,66.1,15709,24.71,Activity,PIR Sensor,1936,-79,zAwJpwKVDgEAPV0=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:49:25.445824295Z,2025-09-23T03:49:25.445824295Z,3.086,3,66.5,15719,24.69,Activity,PIR Sensor,1937,-67,zA4JpQKZDgEAPWc=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:55:30.953606649Z,2025-09-23T03:55:30.953606649Z,3.086,3,66.6,15720,24.72,Activity,PIR Sensor,1939,-80,zA4JqAKaDgEAPWg=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T03:57:46.782889987Z,2025-09-23T03:57:46.782889987Z,3.086,3,67.0,15722,24.71,Activity,PIR Sensor,1940,-64,zA4JpwKeDgEAPWo=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
lht65n-01-temp-humidity-sensor,2025-09-23T04:03:54.516296829Z,2025-09-23T04:03:54.516296829Z,3.084,3,66.8,15723,24.72,Activity,PIR Sensor,1941,-80,zAwJqAKcDgEAPWs=,processed_2025-09-23_15-04-34.json,2025-09-23T15:04:36+00:00
